"geoid","county","state","gender","edulevel","race","estimate"
"47119","Maury County","Tennessee","all","total","hawpac",NA
"47119","Maury County","Tennessee","male","total","hawpac",NA
"47119","Maury County","Tennessee","male","hs","hawpac",NA
"47119","Maury County","Tennessee","male","somecollege","hawpac",NA
"47119","Maury County","Tennessee","male","associate","hawpac",NA
"47119","Maury County","Tennessee","male","bachelor","hawpac",NA
"47119","Maury County","Tennessee","male","gradprof","hawpac",NA
"47119","Maury County","Tennessee","female","total","hawpac",NA
"47119","Maury County","Tennessee","female","hs","hawpac",NA
"47119","Maury County","Tennessee","female","somecollege","hawpac",NA
"47119","Maury County","Tennessee","female","associate","hawpac",NA
"47119","Maury County","Tennessee","female","bachelor","hawpac",NA
"47119","Maury County","Tennessee","female","gradprof","hawpac",NA
"47119","Maury County","Tennessee","all","total","others",NA
"47119","Maury County","Tennessee","male","total","others",NA
"47119","Maury County","Tennessee","male","hs","others",NA
"47119","Maury County","Tennessee","male","somecollege","others",NA
"47119","Maury County","Tennessee","male","associate","others",NA
"47119","Maury County","Tennessee","male","bachelor","others",NA
"47119","Maury County","Tennessee","male","gradprof","others",NA
"47119","Maury County","Tennessee","female","total","others",NA
"47119","Maury County","Tennessee","female","hs","others",NA
"47119","Maury County","Tennessee","female","somecollege","others",NA
"47119","Maury County","Tennessee","female","associate","others",NA
"47119","Maury County","Tennessee","female","bachelor","others",NA
"47119","Maury County","Tennessee","female","gradprof","others",NA
"47119","Maury County","Tennessee","all","total","twoormore",NA
"47119","Maury County","Tennessee","male","total","twoormore",NA
"47119","Maury County","Tennessee","male","hs","twoormore",NA
"47119","Maury County","Tennessee","male","somecollege","twoormore",NA
"47119","Maury County","Tennessee","male","associate","twoormore",NA
"47119","Maury County","Tennessee","male","bachelor","twoormore",NA
"47119","Maury County","Tennessee","male","gradprof","twoormore",NA
"47119","Maury County","Tennessee","female","total","twoormore",NA
"47119","Maury County","Tennessee","female","hs","twoormore",NA
"47119","Maury County","Tennessee","female","somecollege","twoormore",NA
"47119","Maury County","Tennessee","female","associate","twoormore",NA
"47119","Maury County","Tennessee","female","bachelor","twoormore",NA
"47119","Maury County","Tennessee","female","gradprof","twoormore",NA
"47119","Maury County","Tennessee","all","total","angloexcl",54765
"47119","Maury County","Tennessee","male","total","angloexcl",26034
"47119","Maury County","Tennessee","male","hs","angloexcl",6543
"47119","Maury County","Tennessee","male","somecollege","angloexcl",5171
"47119","Maury County","Tennessee","male","associate","angloexcl",3170
"47119","Maury County","Tennessee","male","bachelor","angloexcl",5030
"47119","Maury County","Tennessee","male","gradprof","angloexcl",1818
"47119","Maury County","Tennessee","female","total","angloexcl",28731
"47119","Maury County","Tennessee","female","hs","angloexcl",8378
"47119","Maury County","Tennessee","female","somecollege","angloexcl",6327
"47119","Maury County","Tennessee","female","associate","angloexcl",3086
"47119","Maury County","Tennessee","female","bachelor","angloexcl",5251
"47119","Maury County","Tennessee","female","gradprof","angloexcl",2253
"47119","Maury County","Tennessee","all","total","hispanic",NA
"47119","Maury County","Tennessee","male","total","hispanic",NA
"47119","Maury County","Tennessee","male","hs","hispanic",NA
"47119","Maury County","Tennessee","male","somecollege","hispanic",NA
"47119","Maury County","Tennessee","male","associate","hispanic",NA
"47119","Maury County","Tennessee","male","bachelor","hispanic",NA
"47119","Maury County","Tennessee","male","gradprof","hispanic",NA
"47119","Maury County","Tennessee","female","total","hispanic",NA
"47119","Maury County","Tennessee","female","hs","hispanic",NA
"47119","Maury County","Tennessee","female","somecollege","hispanic",NA
"47119","Maury County","Tennessee","female","associate","hispanic",NA
"47119","Maury County","Tennessee","female","bachelor","hispanic",NA
"47119","Maury County","Tennessee","female","gradprof","hispanic",NA
"47125","Montgomery County","Tennessee","all","total","anglo",92889
"47125","Montgomery County","Tennessee","male","total","anglo",45956
"47125","Montgomery County","Tennessee","male","hs","anglo",10107
"47125","Montgomery County","Tennessee","male","somecollege","anglo",12031
"47125","Montgomery County","Tennessee","male","associate","anglo",6118
"47125","Montgomery County","Tennessee","male","bachelor","anglo",8560
"47125","Montgomery County","Tennessee","male","gradprof","anglo",4476
"47125","Montgomery County","Tennessee","female","total","anglo",46933
"47125","Montgomery County","Tennessee","female","hs","anglo",10797
"47125","Montgomery County","Tennessee","female","somecollege","anglo",8619
"47125","Montgomery County","Tennessee","female","associate","anglo",5817
"47125","Montgomery County","Tennessee","female","bachelor","anglo",10269
"47125","Montgomery County","Tennessee","female","gradprof","anglo",6034
"47125","Montgomery County","Tennessee","all","total","aframer",25143
"47125","Montgomery County","Tennessee","male","total","aframer",11660
"47125","Montgomery County","Tennessee","male","hs","aframer",2752
"47125","Montgomery County","Tennessee","male","somecollege","aframer",3672
"47125","Montgomery County","Tennessee","male","associate","aframer",1519
"47125","Montgomery County","Tennessee","male","bachelor","aframer",1649
"47125","Montgomery County","Tennessee","male","gradprof","aframer",805
"47125","Montgomery County","Tennessee","female","total","aframer",13483
"47125","Montgomery County","Tennessee","female","hs","aframer",3810
"47125","Montgomery County","Tennessee","female","somecollege","aframer",2450
"47125","Montgomery County","Tennessee","female","associate","aframer",2051
"47125","Montgomery County","Tennessee","female","bachelor","aframer",1656
"47125","Montgomery County","Tennessee","female","gradprof","aframer",2356
"47125","Montgomery County","Tennessee","all","total","native",NA
"47125","Montgomery County","Tennessee","male","total","native",NA
"47125","Montgomery County","Tennessee","male","hs","native",NA
"47125","Montgomery County","Tennessee","male","somecollege","native",NA
"47125","Montgomery County","Tennessee","male","associate","native",NA
"47125","Montgomery County","Tennessee","male","bachelor","native",NA
"47125","Montgomery County","Tennessee","male","gradprof","native",NA
"47125","Montgomery County","Tennessee","female","total","native",NA
"47125","Montgomery County","Tennessee","female","hs","native",NA
"47125","Montgomery County","Tennessee","female","somecollege","native",NA
"47125","Montgomery County","Tennessee","female","associate","native",NA
"47125","Montgomery County","Tennessee","female","bachelor","native",NA
"47125","Montgomery County","Tennessee","female","gradprof","native",NA
"47125","Montgomery County","Tennessee","all","total","asian",NA
"47125","Montgomery County","Tennessee","male","total","asian",NA
"47125","Montgomery County","Tennessee","male","hs","asian",NA
"47125","Montgomery County","Tennessee","male","somecollege","asian",NA
"47125","Montgomery County","Tennessee","male","associate","asian",NA
"47125","Montgomery County","Tennessee","male","bachelor","asian",NA
"47125","Montgomery County","Tennessee","male","gradprof","asian",NA
"47125","Montgomery County","Tennessee","female","total","asian",NA
"47125","Montgomery County","Tennessee","female","hs","asian",NA
"47125","Montgomery County","Tennessee","female","somecollege","asian",NA
"47125","Montgomery County","Tennessee","female","associate","asian",NA
"47125","Montgomery County","Tennessee","female","bachelor","asian",NA
"47125","Montgomery County","Tennessee","female","gradprof","asian",NA
"47125","Montgomery County","Tennessee","all","total","hawpac",NA
"47125","Montgomery County","Tennessee","male","total","hawpac",NA
"47125","Montgomery County","Tennessee","male","hs","hawpac",NA
"47125","Montgomery County","Tennessee","male","somecollege","hawpac",NA
"47125","Montgomery County","Tennessee","male","associate","hawpac",NA
"47125","Montgomery County","Tennessee","male","bachelor","hawpac",NA
"47125","Montgomery County","Tennessee","male","gradprof","hawpac",NA
"47125","Montgomery County","Tennessee","female","total","hawpac",NA
"47125","Montgomery County","Tennessee","female","hs","hawpac",NA
"47125","Montgomery County","Tennessee","female","somecollege","hawpac",NA
"47125","Montgomery County","Tennessee","female","associate","hawpac",NA
"47125","Montgomery County","Tennessee","female","bachelor","hawpac",NA
"47125","Montgomery County","Tennessee","female","gradprof","hawpac",NA
"47125","Montgomery County","Tennessee","all","total","others",NA
"47125","Montgomery County","Tennessee","male","total","others",NA
"47125","Montgomery County","Tennessee","male","hs","others",NA
"47125","Montgomery County","Tennessee","male","somecollege","others",NA
"47125","Montgomery County","Tennessee","male","associate","others",NA
"47125","Montgomery County","Tennessee","male","bachelor","others",NA
"47125","Montgomery County","Tennessee","male","gradprof","others",NA
"47125","Montgomery County","Tennessee","female","total","others",NA
"47125","Montgomery County","Tennessee","female","hs","others",NA
"47125","Montgomery County","Tennessee","female","somecollege","others",NA
"47125","Montgomery County","Tennessee","female","associate","others",NA
"47125","Montgomery County","Tennessee","female","bachelor","others",NA
"47125","Montgomery County","Tennessee","female","gradprof","others",NA
"47125","Montgomery County","Tennessee","all","total","twoormore",NA
"47125","Montgomery County","Tennessee","male","total","twoormore",NA
"47125","Montgomery County","Tennessee","male","hs","twoormore",NA
"47125","Montgomery County","Tennessee","male","somecollege","twoormore",NA
"47125","Montgomery County","Tennessee","male","associate","twoormore",NA
"47125","Montgomery County","Tennessee","male","bachelor","twoormore",NA
"47125","Montgomery County","Tennessee","male","gradprof","twoormore",NA
"47125","Montgomery County","Tennessee","female","total","twoormore",NA
"47125","Montgomery County","Tennessee","female","hs","twoormore",NA
"47125","Montgomery County","Tennessee","female","somecollege","twoormore",NA
"47125","Montgomery County","Tennessee","female","associate","twoormore",NA
"47125","Montgomery County","Tennessee","female","bachelor","twoormore",NA
"47125","Montgomery County","Tennessee","female","gradprof","twoormore",NA
"47125","Montgomery County","Tennessee","all","total","angloexcl",85813
"47125","Montgomery County","Tennessee","male","total","angloexcl",42109
"47125","Montgomery County","Tennessee","male","hs","angloexcl",9191
"47125","Montgomery County","Tennessee","male","somecollege","angloexcl",11073
"47125","Montgomery County","Tennessee","male","associate","angloexcl",5018
"47125","Montgomery County","Tennessee","male","bachelor","angloexcl",8208
"47125","Montgomery County","Tennessee","male","gradprof","angloexcl",4129
"47125","Montgomery County","Tennessee","female","total","angloexcl",43704
"47125","Montgomery County","Tennessee","female","hs","angloexcl",10015
"47125","Montgomery County","Tennessee","female","somecollege","angloexcl",7925
"47125","Montgomery County","Tennessee","female","associate","angloexcl",5418
"47125","Montgomery County","Tennessee","female","bachelor","angloexcl",9389
"47125","Montgomery County","Tennessee","female","gradprof","angloexcl",5769
"47125","Montgomery County","Tennessee","all","total","hispanic",10672
"47125","Montgomery County","Tennessee","male","total","hispanic",5235
"47125","Montgomery County","Tennessee","male","hs","hispanic",1190
"47125","Montgomery County","Tennessee","male","somecollege","hispanic",1099
"47125","Montgomery County","Tennessee","male","associate","hispanic",1255
"47125","Montgomery County","Tennessee","male","bachelor","hispanic",605
"47125","Montgomery County","Tennessee","male","gradprof","hispanic",347
"47125","Montgomery County","Tennessee","female","total","hispanic",5437
"47125","Montgomery County","Tennessee","female","hs","hispanic",1106
"47125","Montgomery County","Tennessee","female","somecollege","hispanic",1017
"47125","Montgomery County","Tennessee","female","associate","hispanic",1362
"47125","Montgomery County","Tennessee","female","bachelor","hispanic",1051
"47125","Montgomery County","Tennessee","female","gradprof","hispanic",452
"47141","Putnam County","Tennessee","all","total","anglo",49290
"47141","Putnam County","Tennessee","male","total","anglo",23286
"47141","Putnam County","Tennessee","male","hs","anglo",6953
"47141","Putnam County","Tennessee","male","somecollege","anglo",4813
"47141","Putnam County","Tennessee","male","associate","anglo",1172
"47141","Putnam County","Tennessee","male","bachelor","anglo",3765
"47141","Putnam County","Tennessee","male","gradprof","anglo",2287
"47141","Putnam County","Tennessee","female","total","anglo",26004
"47141","Putnam County","Tennessee","female","hs","anglo",5828
"47141","Putnam County","Tennessee","female","somecollege","anglo",4934
"47141","Putnam County","Tennessee","female","associate","anglo",1665
"47141","Putnam County","Tennessee","female","bachelor","anglo",5887
"47141","Putnam County","Tennessee","female","gradprof","anglo",2063
"47141","Putnam County","Tennessee","all","total","aframer",NA
"47141","Putnam County","Tennessee","male","total","aframer",NA
"47141","Putnam County","Tennessee","male","hs","aframer",NA
"47141","Putnam County","Tennessee","male","somecollege","aframer",NA
"47141","Putnam County","Tennessee","male","associate","aframer",NA
"47141","Putnam County","Tennessee","male","bachelor","aframer",NA
"47141","Putnam County","Tennessee","male","gradprof","aframer",NA
"47141","Putnam County","Tennessee","female","total","aframer",NA
"47141","Putnam County","Tennessee","female","hs","aframer",NA
"47141","Putnam County","Tennessee","female","somecollege","aframer",NA
"47141","Putnam County","Tennessee","female","associate","aframer",NA
"47141","Putnam County","Tennessee","female","bachelor","aframer",NA
"47141","Putnam County","Tennessee","female","gradprof","aframer",NA
"47141","Putnam County","Tennessee","all","total","native",NA
"47141","Putnam County","Tennessee","male","total","native",NA
"47141","Putnam County","Tennessee","male","hs","native",NA
"47141","Putnam County","Tennessee","male","somecollege","native",NA
"47141","Putnam County","Tennessee","male","associate","native",NA
"47141","Putnam County","Tennessee","male","bachelor","native",NA
"47141","Putnam County","Tennessee","male","gradprof","native",NA
"47141","Putnam County","Tennessee","female","total","native",NA
"47141","Putnam County","Tennessee","female","hs","native",NA
"47141","Putnam County","Tennessee","female","somecollege","native",NA
"47141","Putnam County","Tennessee","female","associate","native",NA
"47141","Putnam County","Tennessee","female","bachelor","native",NA
"47141","Putnam County","Tennessee","female","gradprof","native",NA
"47141","Putnam County","Tennessee","all","total","asian",NA
"47141","Putnam County","Tennessee","male","total","asian",NA
"47141","Putnam County","Tennessee","male","hs","asian",NA
"47141","Putnam County","Tennessee","male","somecollege","asian",NA
"47141","Putnam County","Tennessee","male","associate","asian",NA
"47141","Putnam County","Tennessee","male","bachelor","asian",NA
"47141","Putnam County","Tennessee","male","gradprof","asian",NA
"47141","Putnam County","Tennessee","female","total","asian",NA
"47141","Putnam County","Tennessee","female","hs","asian",NA
"47141","Putnam County","Tennessee","female","somecollege","asian",NA
"47141","Putnam County","Tennessee","female","associate","asian",NA
"47141","Putnam County","Tennessee","female","bachelor","asian",NA
"47141","Putnam County","Tennessee","female","gradprof","asian",NA
"47141","Putnam County","Tennessee","all","total","hawpac",NA
"47141","Putnam County","Tennessee","male","total","hawpac",NA
"47141","Putnam County","Tennessee","male","hs","hawpac",NA
"47141","Putnam County","Tennessee","male","somecollege","hawpac",NA
"47141","Putnam County","Tennessee","male","associate","hawpac",NA
"47141","Putnam County","Tennessee","male","bachelor","hawpac",NA
"47141","Putnam County","Tennessee","male","gradprof","hawpac",NA
"47141","Putnam County","Tennessee","female","total","hawpac",NA
"47141","Putnam County","Tennessee","female","hs","hawpac",NA
"47141","Putnam County","Tennessee","female","somecollege","hawpac",NA
"47141","Putnam County","Tennessee","female","associate","hawpac",NA
"47141","Putnam County","Tennessee","female","bachelor","hawpac",NA
"47141","Putnam County","Tennessee","female","gradprof","hawpac",NA
"47141","Putnam County","Tennessee","all","total","others",NA
"47141","Putnam County","Tennessee","male","total","others",NA
"47141","Putnam County","Tennessee","male","hs","others",NA
"47141","Putnam County","Tennessee","male","somecollege","others",NA
"47141","Putnam County","Tennessee","male","associate","others",NA
"47141","Putnam County","Tennessee","male","bachelor","others",NA
"47141","Putnam County","Tennessee","male","gradprof","others",NA
"47141","Putnam County","Tennessee","female","total","others",NA
"47141","Putnam County","Tennessee","female","hs","others",NA
"47141","Putnam County","Tennessee","female","somecollege","others",NA
"47141","Putnam County","Tennessee","female","associate","others",NA
"47141","Putnam County","Tennessee","female","bachelor","others",NA
"47141","Putnam County","Tennessee","female","gradprof","others",NA
"47141","Putnam County","Tennessee","all","total","twoormore",NA
"47141","Putnam County","Tennessee","male","total","twoormore",NA
"47141","Putnam County","Tennessee","male","hs","twoormore",NA
"47141","Putnam County","Tennessee","male","somecollege","twoormore",NA
"47141","Putnam County","Tennessee","male","associate","twoormore",NA
"47141","Putnam County","Tennessee","male","bachelor","twoormore",NA
"47141","Putnam County","Tennessee","male","gradprof","twoormore",NA
"47141","Putnam County","Tennessee","female","total","twoormore",NA
"47141","Putnam County","Tennessee","female","hs","twoormore",NA
"47141","Putnam County","Tennessee","female","somecollege","twoormore",NA
"47141","Putnam County","Tennessee","female","associate","twoormore",NA
"47141","Putnam County","Tennessee","female","bachelor","twoormore",NA
"47141","Putnam County","Tennessee","female","gradprof","twoormore",NA
"47141","Putnam County","Tennessee","all","total","angloexcl",47391
"47141","Putnam County","Tennessee","male","total","angloexcl",22497
"47141","Putnam County","Tennessee","male","hs","angloexcl",6953
"47141","Putnam County","Tennessee","male","somecollege","angloexcl",4813
"47141","Putnam County","Tennessee","male","associate","angloexcl",1172
"47141","Putnam County","Tennessee","male","bachelor","angloexcl",3495
"47141","Putnam County","Tennessee","male","gradprof","angloexcl",2237
"47141","Putnam County","Tennessee","female","total","angloexcl",24894
"47141","Putnam County","Tennessee","female","hs","angloexcl",5828
"47141","Putnam County","Tennessee","female","somecollege","angloexcl",4692
"47141","Putnam County","Tennessee","female","associate","angloexcl",1665
"47141","Putnam County","Tennessee","female","bachelor","angloexcl",5432
"47141","Putnam County","Tennessee","female","gradprof","angloexcl",2063
"47141","Putnam County","Tennessee","all","total","hispanic",NA
"47141","Putnam County","Tennessee","male","total","hispanic",NA
"47141","Putnam County","Tennessee","male","hs","hispanic",NA
"47141","Putnam County","Tennessee","male","somecollege","hispanic",NA
"47141","Putnam County","Tennessee","male","associate","hispanic",NA
"47141","Putnam County","Tennessee","male","bachelor","hispanic",NA
"47141","Putnam County","Tennessee","male","gradprof","hispanic",NA
"47141","Putnam County","Tennessee","female","total","hispanic",NA
"47141","Putnam County","Tennessee","female","hs","hispanic",NA
"47141","Putnam County","Tennessee","female","somecollege","hispanic",NA
"47141","Putnam County","Tennessee","female","associate","hispanic",NA
"47141","Putnam County","Tennessee","female","bachelor","hispanic",NA
"47141","Putnam County","Tennessee","female","gradprof","hispanic",NA
"47147","Robertson County","Tennessee","all","total","anglo",43674
"47147","Robertson County","Tennessee","male","total","anglo",21432
"47147","Robertson County","Tennessee","male","hs","anglo",5858
"47147","Robertson County","Tennessee","male","somecollege","anglo",4772
"47147","Robertson County","Tennessee","male","associate","anglo",803
"47147","Robertson County","Tennessee","male","bachelor","anglo",3405
"47147","Robertson County","Tennessee","male","gradprof","anglo",1270
"47147","Robertson County","Tennessee","female","total","anglo",22242
"47147","Robertson County","Tennessee","female","hs","anglo",6644
"47147","Robertson County","Tennessee","female","somecollege","anglo",4685
"47147","Robertson County","Tennessee","female","associate","anglo",1714
"47147","Robertson County","Tennessee","female","bachelor","anglo",3755
"47147","Robertson County","Tennessee","female","gradprof","anglo",1153
"47147","Robertson County","Tennessee","all","total","aframer",3906
"47147","Robertson County","Tennessee","male","total","aframer",1755
"47147","Robertson County","Tennessee","male","hs","aframer",360
"47147","Robertson County","Tennessee","male","somecollege","aframer",571
"47147","Robertson County","Tennessee","male","associate","aframer",175
"47147","Robertson County","Tennessee","male","bachelor","aframer",246
"47147","Robertson County","Tennessee","male","gradprof","aframer",0
"47147","Robertson County","Tennessee","female","total","aframer",2151
"47147","Robertson County","Tennessee","female","hs","aframer",561
"47147","Robertson County","Tennessee","female","somecollege","aframer",559
"47147","Robertson County","Tennessee","female","associate","aframer",0
"47147","Robertson County","Tennessee","female","bachelor","aframer",287
"47147","Robertson County","Tennessee","female","gradprof","aframer",31
"47147","Robertson County","Tennessee","all","total","native",NA
"47147","Robertson County","Tennessee","male","total","native",NA
"47147","Robertson County","Tennessee","male","hs","native",NA
"47147","Robertson County","Tennessee","male","somecollege","native",NA
"47147","Robertson County","Tennessee","male","associate","native",NA
"47147","Robertson County","Tennessee","male","bachelor","native",NA
"47147","Robertson County","Tennessee","male","gradprof","native",NA
"47147","Robertson County","Tennessee","female","total","native",NA
"47147","Robertson County","Tennessee","female","hs","native",NA
"47147","Robertson County","Tennessee","female","somecollege","native",NA
"47147","Robertson County","Tennessee","female","associate","native",NA
"47147","Robertson County","Tennessee","female","bachelor","native",NA
"47147","Robertson County","Tennessee","female","gradprof","native",NA
"47147","Robertson County","Tennessee","all","total","asian",NA
"47147","Robertson County","Tennessee","male","total","asian",NA
"47147","Robertson County","Tennessee","male","hs","asian",NA
"47147","Robertson County","Tennessee","male","somecollege","asian",NA
"47147","Robertson County","Tennessee","male","associate","asian",NA
"47147","Robertson County","Tennessee","male","bachelor","asian",NA
"47147","Robertson County","Tennessee","male","gradprof","asian",NA
"47147","Robertson County","Tennessee","female","total","asian",NA
"47147","Robertson County","Tennessee","female","hs","asian",NA
"47147","Robertson County","Tennessee","female","somecollege","asian",NA
"47147","Robertson County","Tennessee","female","associate","asian",NA
"47147","Robertson County","Tennessee","female","bachelor","asian",NA
"47147","Robertson County","Tennessee","female","gradprof","asian",NA
"47147","Robertson County","Tennessee","all","total","hawpac",NA
"47147","Robertson County","Tennessee","male","total","hawpac",NA
"47147","Robertson County","Tennessee","male","hs","hawpac",NA
"47147","Robertson County","Tennessee","male","somecollege","hawpac",NA
"47147","Robertson County","Tennessee","male","associate","hawpac",NA
"47147","Robertson County","Tennessee","male","bachelor","hawpac",NA
"47147","Robertson County","Tennessee","male","gradprof","hawpac",NA
"47147","Robertson County","Tennessee","female","total","hawpac",NA
"47147","Robertson County","Tennessee","female","hs","hawpac",NA
"47147","Robertson County","Tennessee","female","somecollege","hawpac",NA
"47147","Robertson County","Tennessee","female","associate","hawpac",NA
"47147","Robertson County","Tennessee","female","bachelor","hawpac",NA
"47147","Robertson County","Tennessee","female","gradprof","hawpac",NA
"47147","Robertson County","Tennessee","all","total","others",NA
"47147","Robertson County","Tennessee","male","total","others",NA
"47147","Robertson County","Tennessee","male","hs","others",NA
"47147","Robertson County","Tennessee","male","somecollege","others",NA
"47147","Robertson County","Tennessee","male","associate","others",NA
"47147","Robertson County","Tennessee","male","bachelor","others",NA
"47147","Robertson County","Tennessee","male","gradprof","others",NA
"47147","Robertson County","Tennessee","female","total","others",NA
"47147","Robertson County","Tennessee","female","hs","others",NA
"47147","Robertson County","Tennessee","female","somecollege","others",NA
"47147","Robertson County","Tennessee","female","associate","others",NA
"47147","Robertson County","Tennessee","female","bachelor","others",NA
"47147","Robertson County","Tennessee","female","gradprof","others",NA
"47147","Robertson County","Tennessee","all","total","twoormore",NA
"47147","Robertson County","Tennessee","male","total","twoormore",NA
"47147","Robertson County","Tennessee","male","hs","twoormore",NA
"47147","Robertson County","Tennessee","male","somecollege","twoormore",NA
"47147","Robertson County","Tennessee","male","associate","twoormore",NA
"47147","Robertson County","Tennessee","male","bachelor","twoormore",NA
"47147","Robertson County","Tennessee","male","gradprof","twoormore",NA
"47147","Robertson County","Tennessee","female","total","twoormore",NA
"47147","Robertson County","Tennessee","female","hs","twoormore",NA
"47147","Robertson County","Tennessee","female","somecollege","twoormore",NA
"47147","Robertson County","Tennessee","female","associate","twoormore",NA
"47147","Robertson County","Tennessee","female","bachelor","twoormore",NA
"47147","Robertson County","Tennessee","female","gradprof","twoormore",NA
"47147","Robertson County","Tennessee","all","total","angloexcl",42363
"47147","Robertson County","Tennessee","male","total","angloexcl",20488
"47147","Robertson County","Tennessee","male","hs","angloexcl",5533
"47147","Robertson County","Tennessee","male","somecollege","angloexcl",4725
"47147","Robertson County","Tennessee","male","associate","angloexcl",676
"47147","Robertson County","Tennessee","male","bachelor","angloexcl",3354
"47147","Robertson County","Tennessee","male","gradprof","angloexcl",1133
"47147","Robertson County","Tennessee","female","total","angloexcl",21875
"47147","Robertson County","Tennessee","female","hs","angloexcl",6623
"47147","Robertson County","Tennessee","female","somecollege","angloexcl",4685
"47147","Robertson County","Tennessee","female","associate","angloexcl",1696
"47147","Robertson County","Tennessee","female","bachelor","angloexcl",3721
"47147","Robertson County","Tennessee","female","gradprof","angloexcl",1054
"47147","Robertson County","Tennessee","all","total","hispanic",NA
"47147","Robertson County","Tennessee","male","total","hispanic",NA
"47147","Robertson County","Tennessee","male","hs","hispanic",NA
"47147","Robertson County","Tennessee","male","somecollege","hispanic",NA
"47147","Robertson County","Tennessee","male","associate","hispanic",NA
"47147","Robertson County","Tennessee","male","bachelor","hispanic",NA
"47147","Robertson County","Tennessee","male","gradprof","hispanic",NA
"47147","Robertson County","Tennessee","female","total","hispanic",NA
"47147","Robertson County","Tennessee","female","hs","hispanic",NA
"47147","Robertson County","Tennessee","female","somecollege","hispanic",NA
"47147","Robertson County","Tennessee","female","associate","hispanic",NA
"47147","Robertson County","Tennessee","female","bachelor","hispanic",NA
"47147","Robertson County","Tennessee","female","gradprof","hispanic",NA
"47149","Rutherford County","Tennessee","all","total","anglo",163192
"47149","Rutherford County","Tennessee","male","total","anglo",79111
"47149","Rutherford County","Tennessee","male","hs","anglo",18881
"47149","Rutherford County","Tennessee","male","somecollege","anglo",19827
"47149","Rutherford County","Tennessee","male","associate","anglo",5834
"47149","Rutherford County","Tennessee","male","bachelor","anglo",17274
"47149","Rutherford County","Tennessee","male","gradprof","anglo",7299
"47149","Rutherford County","Tennessee","female","total","anglo",84081
"47149","Rutherford County","Tennessee","female","hs","anglo",20942
"47149","Rutherford County","Tennessee","female","somecollege","anglo",19769
"47149","Rutherford County","Tennessee","female","associate","anglo",8294
"47149","Rutherford County","Tennessee","female","bachelor","anglo",16005
"47149","Rutherford County","Tennessee","female","gradprof","anglo",10777
"47149","Rutherford County","Tennessee","all","total","aframer",30778
"47149","Rutherford County","Tennessee","male","total","aframer",13584
"47149","Rutherford County","Tennessee","male","hs","aframer",1986
"47149","Rutherford County","Tennessee","male","somecollege","aframer",3694
"47149","Rutherford County","Tennessee","male","associate","aframer",1841
"47149","Rutherford County","Tennessee","male","bachelor","aframer",2944
"47149","Rutherford County","Tennessee","male","gradprof","aframer",1243
"47149","Rutherford County","Tennessee","female","total","aframer",17194
"47149","Rutherford County","Tennessee","female","hs","aframer",3197
"47149","Rutherford County","Tennessee","female","somecollege","aframer",5646
"47149","Rutherford County","Tennessee","female","associate","aframer",1238
"47149","Rutherford County","Tennessee","female","bachelor","aframer",4766
"47149","Rutherford County","Tennessee","female","gradprof","aframer",1292
"47149","Rutherford County","Tennessee","all","total","native",NA
"47149","Rutherford County","Tennessee","male","total","native",NA
"47149","Rutherford County","Tennessee","male","hs","native",NA
"47149","Rutherford County","Tennessee","male","somecollege","native",NA
"47149","Rutherford County","Tennessee","male","associate","native",NA
"47149","Rutherford County","Tennessee","male","bachelor","native",NA
"47149","Rutherford County","Tennessee","male","gradprof","native",NA
"47149","Rutherford County","Tennessee","female","total","native",NA
"47149","Rutherford County","Tennessee","female","hs","native",NA
"47149","Rutherford County","Tennessee","female","somecollege","native",NA
"47149","Rutherford County","Tennessee","female","associate","native",NA
"47149","Rutherford County","Tennessee","female","bachelor","native",NA
"47149","Rutherford County","Tennessee","female","gradprof","native",NA
"47149","Rutherford County","Tennessee","all","total","asian",NA
"47149","Rutherford County","Tennessee","male","total","asian",NA
"47149","Rutherford County","Tennessee","male","hs","asian",NA
"47149","Rutherford County","Tennessee","male","somecollege","asian",NA
"47149","Rutherford County","Tennessee","male","associate","asian",NA
"47149","Rutherford County","Tennessee","male","bachelor","asian",NA
"47149","Rutherford County","Tennessee","male","gradprof","asian",NA
"47149","Rutherford County","Tennessee","female","total","asian",NA
"47149","Rutherford County","Tennessee","female","hs","asian",NA
"47149","Rutherford County","Tennessee","female","somecollege","asian",NA
"47149","Rutherford County","Tennessee","female","associate","asian",NA
"47149","Rutherford County","Tennessee","female","bachelor","asian",NA
"47149","Rutherford County","Tennessee","female","gradprof","asian",NA
"47149","Rutherford County","Tennessee","all","total","hawpac",NA
"47149","Rutherford County","Tennessee","male","total","hawpac",NA
"47149","Rutherford County","Tennessee","male","hs","hawpac",NA
"47149","Rutherford County","Tennessee","male","somecollege","hawpac",NA
"47149","Rutherford County","Tennessee","male","associate","hawpac",NA
"47149","Rutherford County","Tennessee","male","bachelor","hawpac",NA
"47149","Rutherford County","Tennessee","male","gradprof","hawpac",NA
"47149","Rutherford County","Tennessee","female","total","hawpac",NA
"47149","Rutherford County","Tennessee","female","hs","hawpac",NA
"47149","Rutherford County","Tennessee","female","somecollege","hawpac",NA
"47149","Rutherford County","Tennessee","female","associate","hawpac",NA
"47149","Rutherford County","Tennessee","female","bachelor","hawpac",NA
"47149","Rutherford County","Tennessee","female","gradprof","hawpac",NA
"47149","Rutherford County","Tennessee","all","total","others",NA
"47149","Rutherford County","Tennessee","male","total","others",NA
